"","cluster","minnesota_district","closest_district","dist"
"1",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Indiana",1.02884731872051
"2",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Indiana",1.04909828022815
"3",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Indiana",1.08966132941378
"4",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Iowa",1.07524337406531
"5",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Iowa",1.03426368328195
"6",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Iowa",1.07201107009034
"7",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Kansas",1.22781193176875
"8",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Kansas",1.00541984417767
"9",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Kentucky",1.16497174794089
"10",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Kentucky",1.08739756457372
"11",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Kentucky",1.05254987038516
"12",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Louisiana",1.34849209463857
"13",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Michigan",0.898913502359281
"14",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Michigan",1.13407481522746
"15",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Minnesota",0
"16",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Minnesota",1.21392972910185
"17",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Missouri",1.27940893678036
"18",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Missouri",1.18163868140708
"19",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Nebraska",0.903563687516228
"20",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District (at Large) (115th Congress), North Dakota",1.31099880101687
"21",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Ohio",1.06462277311015
"22",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Ohio",0.759359082414728
"23",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Ohio",0.904578633738187
"24",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Ohio",1.12616961583359
"25",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 16 (115th Congress), Ohio",1.20181665269961
"26",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Pennsylvania",0.978759263703882
"27",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Pennsylvania",0.92885391400589
"28",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Wisconsin",0.9185371361625
"29",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Wisconsin",1.10823351898199
"30",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Wisconsin",1.09983031423115
"31",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Wisconsin",0.884351088636826
"32",13,"Congressional District 1 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Wisconsin",0.91068340592011
"33",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 7 (115th Congress), California",1.56602526280997
"34",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 49 (115th Congress), California",1.90034601797015
"35",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Colorado",1.51469653375818
"36",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Illinois",1.49788378880623
"37",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Illinois",1.77786336280705
"38",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Illinois",1.29878184088148
"39",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 14 (115th Congress), Illinois",0.786087449338628
"40",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Indiana",1.18275794856867
"41",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Kansas",1.27533242710685
"42",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Maryland",1.60234920892531
"43",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Maryland",2.06394203207754
"44",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Maryland",1.65051837425559
"45",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Maryland",1.6583157925552
"46",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Massachusetts",1.40822465042518
"47",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Michigan",1.18869389571954
"48",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Minnesota",0
"49",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Minnesota",1.32860869969026
"50",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Minnesota",1.42990228004259
"51",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Nebraska",1.43746933667361
"52",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Nevada",1.82857881222721
"53",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 2 (115th Congress), New York",1.5697984694536
"54",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 12 (115th Congress), Ohio",1.22049975621324
"55",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Virginia",1.34332344015454
"56",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Washington",1.52254846069298
"57",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Washington",1.46403773508724
"58",17,"Congressional District 2 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Washington",1.23249998474239
"59",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 7 (115th Congress), California",1.43038606009487
"60",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 49 (115th Congress), California",1.83357182916161
"61",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Colorado",1.60629218343319
"62",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Illinois",1.11965687636364
"63",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Illinois",1.73656919876325
"64",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Illinois",1.64607243119022
"65",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 14 (115th Congress), Illinois",1.33415855196115
"66",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Indiana",1.0825255939502
"67",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Kansas",1.34552484383633
"68",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Maryland",1.54357321070946
"69",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Maryland",1.89325846087404
"70",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Maryland",1.46670730150558
"71",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Maryland",1.34444704024003
"72",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Massachusetts",1.33695487317169
"73",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Michigan",1.07841317748775
"74",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Minnesota",1.32860869969026
"75",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Minnesota",0
"76",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Minnesota",1.34935800371958
"77",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Nebraska",1.6774875644802
"78",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Nevada",1.68443986946756
"79",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 2 (115th Congress), New York",1.45027533507247
"80",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 12 (115th Congress), Ohio",1.36283668200437
"81",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Virginia",1.3351061496743
"82",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Washington",1.15701474477113
"83",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Washington",1.62900565574075
"84",17,"Congressional District 3 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Washington",1.40441967035458
"85",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 7 (115th Congress), California",1.25579422985147
"86",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 49 (115th Congress), California",1.93447137729946
"87",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Colorado",1.4461065366794
"88",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Illinois",1.6699340191325
"89",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Illinois",1.38527412098165
"90",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Illinois",1.28884345076029
"91",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 14 (115th Congress), Illinois",1.53916679085474
"92",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Indiana",1.31493171289681
"93",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Kansas",1.33865536191099
"94",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Maryland",1.33605762056928
"95",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Maryland",1.85528757538689
"96",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Maryland",1.64398227889248
"97",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Maryland",1.32390440025685
"98",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Massachusetts",1.13079074409146
"99",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Michigan",1.31379009864592
"100",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Minnesota",1.42990228004259
"101",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Minnesota",1.34935800371958
"102",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Minnesota",0
"103",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Nebraska",1.3518859233824
"104",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Nevada",1.696804508652
"105",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 2 (115th Congress), New York",1.40274600832255
"106",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 12 (115th Congress), Ohio",1.48358611253966
"107",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Virginia",1.54332501317586
"108",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Washington",1.48482117662127
"109",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Washington",1.34910004911354
"110",17,"Congressional District 4 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Washington",1.31997920439428
"111",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 37 (115th Congress), California",1.58377909990647
"112",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 52 (115th Congress), California",2.18088867890213
"113",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 53 (115th Congress), California",1.63016694085704
"114",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Colorado",1.53381571626476
"115",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Florida",1.6622819395792
"116",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Illinois",1.45627319609575
"117",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Massachusetts",1.88044379431676
"118",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Minnesota",0
"119",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Oregon",1.55815121783227
"120",16,"Congressional District 5 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Washington",1.60770949529506
"121",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Indiana",1.45668430949514
"122",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Indiana",1.5903624973395
"123",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Indiana",1.57735517890863
"124",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Iowa",1.45376505005072
"125",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Iowa",1.44146385923193
"126",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Iowa",1.60942599832424
"127",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Kansas",1.86977784477261
"128",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Kansas",1.59389419198079
"129",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Kentucky",1.51890608696851
"130",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Kentucky",1.26496632562204
"131",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Kentucky",1.52389954423963
"132",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Louisiana",1.49744440869025
"133",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Michigan",1.28532120665672
"134",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Michigan",1.3544163934182
"135",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Minnesota",1.21392972910185
"136",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Minnesota",0
"137",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Missouri",1.25189781484818
"138",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Missouri",1.49514131953292
"139",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Nebraska",1.4680818754939
"140",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District (at Large) (115th Congress), North Dakota",1.54886222115078
"141",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Ohio",1.36955411756865
"142",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Ohio",1.22596865577318
"143",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Ohio",1.30384496260093
"144",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Ohio",1.25765711779855
"145",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 16 (115th Congress), Ohio",1.66091226931589
"146",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Pennsylvania",1.40565372888585
"147",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Pennsylvania",1.44994659416871
"148",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Wisconsin",1.16295340866377
"149",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Wisconsin",1.58859436349825
"150",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Wisconsin",1.19673603990675
"151",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Wisconsin",1.41272422600688
"152",13,"Congressional District 6 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Wisconsin",1.12157625481178
"153",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Alabama",1.40208494363469
"154",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Arizona",1.61195639570054
"155",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 1 (115th Congress), California",1.35673244716321
"156",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Illinois",0.983275525064635
"157",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 16 (115th Congress), Illinois",0.993197421714428
"158",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 17 (115th Congress), Illinois",1.08981972031358
"159",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 18 (115th Congress), Illinois",1.19767315925245
"160",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Indiana",1.22274531568987
"161",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Indiana",1.14879298092278
"162",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Massachusetts",1.31277874165251
"163",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Michigan",1.1755731806115
"164",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Michigan",1.06757267578199
"165",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Michigan",1.09680706813276
"166",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Michigan",0.971326943692657
"167",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Michigan",1.55881482444258
"168",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Michigan",1.18905802619005
"169",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Minnesota",0
"170",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Minnesota",0.890213802853436
"171",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Nebraska",0.966422257354296
"172",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 19 (115th Congress), New York",1.22325587584749
"173",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 21 (115th Congress), New York",1.16064996210033
"174",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 22 (115th Congress), New York",1.07650647740774
"175",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 23 (115th Congress), New York",1.11653989102274
"176",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 24 (115th Congress), New York",1.13086233604141
"177",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 26 (115th Congress), New York",1.55939855577373
"178",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 27 (115th Congress), New York",1.4604187012789
"179",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Ohio",1.2811622836206
"180",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Ohio",0.988435970815705
"181",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Ohio",1.03562448600644
"182",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Ohio",1.17275784796977
"183",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 13 (115th Congress), Ohio",1.32256677835667
"184",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Oregon",1.62988848640671
"185",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Pennsylvania",0.98947164606221
"186",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Pennsylvania",1.16887059301099
"187",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Pennsylvania",0.973963658697739
"188",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Pennsylvania",0.92650240854694
"189",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Pennsylvania",1.0204802163589
"190",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 12 (115th Congress), Pennsylvania",1.36242884875718
"191",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 14 (115th Congress), Pennsylvania",1.57129063617212
"192",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 17 (115th Congress), Pennsylvania",1.1905476369699
"193",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Tennessee",1.33224842571772
"194",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District (at Large) (115th Congress), Vermont",1.20925165031619
"195",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Virginia",1.31843953503784
"196",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Washington",1.53137259126662
"197",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Washington",1.39005898804243
"198",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Washington",1.58148254596949
"199",6,"Congressional District 7 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Wisconsin",0.856196485313677
"200",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Alabama",1.29756873303427
"201",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Arizona",1.48935118495012
"202",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 1 (115th Congress), California",1.15209610151149
"203",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 15 (115th Congress), Illinois",0.82677091759544
"204",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 16 (115th Congress), Illinois",0.790407607035493
"205",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 17 (115th Congress), Illinois",1.01101917810895
"206",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 18 (115th Congress), Illinois",1.056024987951
"207",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Indiana",1.19731826554936
"208",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Indiana",1.17449138591095
"209",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Massachusetts",1.17431102311282
"210",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 1 (115th Congress), Michigan",0.858295673765505
"211",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Michigan",0.902168945583134
"212",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Michigan",0.934892805662517
"213",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Michigan",0.666523089415398
"214",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Michigan",1.4184950787903
"215",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Michigan",0.987444493410376
"216",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Minnesota",0.890213802853436
"217",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Minnesota",0
"218",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Nebraska",1.22461854564103
"219",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 19 (115th Congress), New York",1.09583758570513
"220",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 21 (115th Congress), New York",1.05377891176255
"221",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 22 (115th Congress), New York",0.840714846134472
"222",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 23 (115th Congress), New York",0.997853495237101
"223",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 24 (115th Congress), New York",0.98400828443967
"224",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 26 (115th Congress), New York",1.25089567229734
"225",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 27 (115th Congress), New York",1.2418051850445
"226",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 2 (115th Congress), Ohio",1.21781979246667
"227",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Ohio",0.77214213247219
"228",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Ohio",1.26146484768026
"229",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Ohio",1.04800948861768
"230",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 13 (115th Congress), Ohio",1.16950015264663
"231",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 4 (115th Congress), Oregon",1.51803728994608
"232",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Pennsylvania",0.875232991179716
"233",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Pennsylvania",0.989097355908457
"234",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 9 (115th Congress), Pennsylvania",0.800995031527734
"235",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 10 (115th Congress), Pennsylvania",0.879167382346843
"236",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 11 (115th Congress), Pennsylvania",1.01374397168683
"237",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 12 (115th Congress), Pennsylvania",1.17873702152076
"238",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 14 (115th Congress), Pennsylvania",1.42242814361514
"239",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 17 (115th Congress), Pennsylvania",1.023382417633
"240",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 8 (115th Congress), Tennessee",1.17110489753789
"241",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District (at Large) (115th Congress), Vermont",1.08894326347508
"242",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Virginia",1.34485207013013
"243",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 3 (115th Congress), Washington",1.17869769396219
"244",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 5 (115th Congress), Washington",1.22176287503264
"245",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 6 (115th Congress), Washington",1.37387002102124
"246",6,"Congressional District 8 (115th Congress), Minnesota","Congressional District 7 (115th Congress), Wisconsin",0.862827983585312
